cycle_id,time_end_end[sec]
44516f77ecd06aa818263ec31e150bab3edd956b,25
98fa164cd88d126d0f137f5bcb4a1d180e0c2fc4,16
c79e6fb8f95bb07d2394221b29b75fcc016f4900,12
4670a941be92a55fbaaa3b4055d444e07ffcadb0,13
6597c196521af500feef7a02610727eafa7ec1dc,15
cde4c529034e182a982fd842252ec410d213c34c,17
b5f5449cf338376d12404d0190054525987f4276,16
721a6e59f7e4f5c0f3196d3eb0e81cab5e41d065,13
c7c424fb9c3a39b6ea036242e44cdca324f7d104,17
a0f9db28319f45feb56982d21239fed451b6c3ef,17
0f5c769e0c27a5f31a3451aa7372048bed08e9f7,23
7337507a796ed6717feb87f4e9829467872c1741,12
a8f41ec97d139f5d0d7cf161e8484f2bb809facc,17
0181c8059c081d144cad36d003379bd50fcd9da7,13
66f8569ecc8173d61b7d182f4da0223ae7dbda38,14
12e597a78cbf9d82414b944a5b285d81a2e27e51,17
b45435c950e6f6864671bdffde29e26cdc8ce15b,17
05bf337fc0095d2557368b481f332245f5754b03,24
f0f896ee600ea7ff66c083747f370453b914be48,13
5482ce61b003726a9476c76a4337e043af4318c0,13
31a9fa0cce769c976d74cdcb6e6ce8831793db7b,13
6b9c3315885f8f9e4be19db9ef05257035b97bca,24
3ce7f9eecfacbf3de716a8338ad4929371a66ca2,24
4282efae5f4ab456cef3acac5574f13f4f450b9e,24
ba7c788042ce0f4e156b6900d3d698e47aef5a4d,13
4259a706ab8641f408afc3ce224b1c0ba5a43d17,15
754e669f76c5587b163cea7fc5c68f274a267ef1,7
e9610ccf30f657e247997242af68e113cc4ba231,17
9fe11e688e3562264350dcdd02730276ea233ed4,25
b521820b23c45fd068618d10955eceed48801eff,18
bf80b9e2803aa277047951a7251267bfb7097c3b,25
661d16d190708a1a396d8b75ba10738e4574c11d,20
3c2673e82d33b6c9bef3005a896e5b0d52b108dd,12
e423b0bc2dea4167ad98fffc1afd9243ba73aad6,13
6bc8650ed456810d600feea4b80a665fb5895832,24
1731949116a7278f2b729cbb9e505580c8f56980,14
99900ae089cf996bc969f0673349c06c2e6fbf1d,13
844cd4298e46027ba1201df4eceb2dcaa5c1bb26,43
f4ee399e31eb61741f5f2167d6af8f49c0e991b6,25
811dbe7226ba0ede04c2062c2dba8f72a1c03e58,24
1a20867d01ef8ee5b32b0620125b7c38a10b80c5,14
4a300fee2ef1c03902d0fb25ceb02aa01d0fab46,14
54c3daaf17f90b273cfd3dc17dac91c9e65d7b17,24
b06f13ff0ef8655de1a4f9976f7a9ccf2ca76724,25
30d4070af9fc623cf9723510bb46d1a19fcb5930,27
5d3a2081c5a791f05811889e2b35e99c3b604731,2
3c89994355f3574078c832b2dcacba0e65e87ed1,16
d547412bbd2a1ca56769a2bfa13b7ed9547310ca,17
d3146a545612422d3f8078f10afa00342b327199,16
8f54030347e31e0b1492fe874a1f1b67b89b836a,16
f059e5f7fa1ac4a906b5d2e18d72d410bf28fa2d,15
dfecbe970917754511a081f8b86efac211e624f6,17
fb4803623b8f089a8dfd265a68461f4283e7ffad,17
c82b1f062af2a1a376e514020707597f6ed1f82d,14
5a52446090a67b9b04b67a0b7aec94e73bd21930,13
9f7d03f09172afcf0a7be40e3262d151ef053b3c,19
82cc24437f43d07880d8883229477735431e5d02,20
52d6e24d19465e6f468839650c969d5931f66d65,31
ff6b0ada72106d67aef1ee21d51bacac2f3af7ac,31
8147cc5b3de5fa7a3a3e8116355efa44367dc3c5,22
859224ffadb79147088840732236c1fad341d842,21
46007c151e4cd79891eed4d289ff372ba39d5b8c,15
314b6b56bec4af56dba667d66a25c1613f4bc800,14
8cafd87c83f4197f7e8d14de8cba453c844266c0,14
d5be24a12668a94712247d31f06ef7d416b8118c,15
