cycle_id,time_end_end[sec]
c61c68d802266e0265a60e81f2eb5ae56e14b315,17
2b5ba89b7705592e5ac2de46c6b68cfc5c16a53b,12
ce6c33a2bb74d3faa76fce1c816dda24cee495fb,15
85184c3a8945ee1cd22a3fa3a9b8cb71346f2d73,11
ea35f646a4a5048adf074d620b82893a2eaa9ed4,12
bf88f6dbb380f6b340404ab5d2785a90ef7b3324,11
0557d0297bb455570c3f8174e511b23458afe8bd,3
1c6d400675e2cc853a6dcbbf2b7f318b6eb4e702,14
aa81e37f23e03b8aec4bc287bc84778c2ffc86c3,10
eba864c6f21243374bcf5b7300ad65c33b94f64e,12
0e831a16d73b0c9acaedd5e69b9e9917e3a6231e,13
9ae37525134089dd0c9ee1cf8738192b70e0fc07,12
d9421dc3c843177ba7d59ea47319997cfdecc697,12
e4658ae28cf7204af2ddfa0abfc8f03c2026ba59,11
b8101b95c1d647b59697fed229bbbd8b5493b17c,11
dbb9d658ca5e76566757dfc28a1d4c555345dcfe,16
f874b8c258f89b464698f86a562812030c5f45f9,11
d68eccb222545e33b6ef983f345819083ee8f902,10
2d70b7a25386bff27a14e34062fa4c01d4d45681,10
7b9fdb6e9921d25c8b6d2cc96ae8addf13332e7d,4
6ac58a5915cb471ae58c13cf667ad81f574dde34,15
2139e87447c825bfd8c7e728cbfab542d1bb6fea,20
5a5abeeb1bdf4bf7a1930af97d500927caeb39d7,12
a1f969a4053e1ff69cbbadefd3fde0f998f21808,13
00fcf54625b83ad1499857690157a71f03175673,12
7ba02aa199bf3b26dd1794588dc4aa9e46dcd3c1,19
75ba40cd9236761b4b3e49013eb38f754b4e539b,23
c59fc43c527610ae18d7596eb191817ce674cb29,15
742a3bfbb76f6f84140d684de92e9495475517e6,11
687129547ae314a6b286553ad59af88a7a88d492,12
56e82da90f1064c23dd630cf0066231567da3ed6,14
51d03dda0e0dacbc2f13d0de196a7acff9ce0134,15
8a949d10e9913b1e25aa507169ea211bb3971ad6,12
db537030365da582402996c98c9db9023c2f813d,10
a3620e04e4187c3de15115ef33fb148e4fb29424,21
b8939bea39a1a3dd379986ff2c6cf33a5535c499,20
74b38da45a6601a5f4d8c38e417c547024abaf4c,13
b743bb24b8870ebf7adb47f27750bc140a8ef671,21
ea4d697cb86beb3cab57a16a5c5ebb6e4e516c67,22
0d0dfb142f721abb473a0324ceede467e195d368,21
e8999e2b17ffe1bfc90d0499461829970293703c,13
bb763cdd4e62d06ec030d3e5b7b0257cd61e7976,12
1845f089720f61cc0ba1227742ab3ccc92b99c70,10
1a40c3b89a31e17583bc6be42e95dc68aa61381d,15
eec6f0b58660515641e8eb0efab1a8cf77d3cdea,21
71285af668319ce3af0d7e2ef498b36f4273bcca,14
ecadea18c800aa1811f4ec64742a6bd2aeb8aa45,13
7bcb3985608cb1d7644e94e7dcc89af654de9ff1,12
835a61b955436435cfc9462fe3c7310c26f4984a,3
3b81f3a94da9e26ec0458f4b5bd3a0469d8a93f7,13
45668bfc168f43bca1be6813580411a01454a807,12
9e794113568476a20990abc075b6e85be11f1562,14
06d761908b2567f292be102de36f88e230e5ffed,13
3f839db3d391bb92b2ece5810b422ca1725f35ba,11
226489c0f04d427f7a75468d12b7ccbdcf4c7ccf,10
48d7def9df1e789b5c354167f84c406b550859bb,13
2820db32e3fdeff47fbf6cb4be39eeebc1ed287e,16
bd0b4b60676525a5eb6733a6ad27c67319bec59f,21
22252ae11d08dcb02a89b295e227e9a5a39e0d67,21
0eef29b38c209b7af55d9d867adb280ef079a15d,22
c0932797ed15a9e0f49617b5b96bcb0f7827bc35,19
b5d6f1f622c7770d0473f380aa3156ea79dae77a,3
76d913a3cd2224a1e6a13af77f77709ee1b265c6,14
176cd18fb69464d036697cf7c83788eb367ae904,17
9dc8d30995c35ea47772ec0370e0034d8f7374ea,14
68fa68928bf3d431209dc0342126b9023de02c93,15
12b7b4d93b945c77b801a26dab153d7f871aee49,15
76f772691c86a7cb2e3fa2b5a8d5370785c0d7f3,15
33993cde76dae813b304ddf954c44b20e40ebff8,13
7088ab0a8880c723fa134e694cf87c7815f18fe9,24
4d490c8db7639724aa9cd5ad62514b2747300310,23
cc0039d23ae4ac1124fc64637872a14d5109bedf,25
3bf5ef1b921375ae7639b521b05898df42226920,20
96e34c6530bd20f4982d9351138a4cfa623fac9e,17
a0f55d9ff89a5cec2ccd4efc8200308b6dcf8a33,17
88dad2dbdc18b724863d64003622f1a0f4315148,17
2adac25cff02050da5c789406b7161a61ee12160,17
c1a6e38e4401e7c693ccc14f8cb175e057d01a10,18
25ecc9b177ef21bcc35a82776b71cbdae4a7f708,15
2239893abcf199fa9d8cf4c63ff8ef0d904f5a23,13
68bc083e6ba002f7c997f9781f0e24a80d8a3274,15
8c75380e482d7c9945098a258ebba4fe2eba4264,23
de2738ae40b56965218fd3359cff20f520239f2c,24
75bb4801554bdd389d4de811eb9552ef4332fc2d,23
a0e27b5a4c3fd1e650865656346cf7901124e832,20
4355b00e5094a3979b73ddb62b23048fc3ea7312,14
a5f7089f692e8bd46f817624eeee9129169197f2,13
a5720927e1d76cb920d126d8bfecd9695daed09c,15
cfd695786f2b4e0e3a2eb5241f8fcd5bc3e412e9,14
cfc68acf12b856e59845e3ad2eace27bc257e8eb,21
b1e524891f908cd667b8c54b4a04b3af2e65969a,22
72fec65e1c09e14b92a21aae5d0f0dd20e8fe4ef,23
982ce0eca9935e65915278ae07febd3a1d52273d,15
e79465bbecc6033780f91fd41ab7d66c5e9e7bae,15
7b5816d968d05236821832aecb071e891627ea4e,18
2f56fb5c10e6b8c8e01033ee1c50669028f28340,12
1cdc1622ccc608487014a7f10d43d5784ce60037,14
d8a2192521b80c08f989e9f66612b3bf675707a0,13
e6a27af010ed2fcb034f182a8d293edf4d8ca374,15
03cb05cebcc65b923e03fa9f41d664885bdb38ed,13
f4b675664a7c633bdd62d5f85fcf3f95d11ade9b,11
acab253ab45dfa7b6b80dbec9f3623969c4a57a5,13
4344ff7331a4f8908478e72c5c232c7a9d5dc403,10
5375fd9dc55f1dd01e155af8646d1ec67bd6be29,14
5170392a5b1e7cd7dccd7e3ef4d6c7279022696d,26
043f42b65d9c67fd064d2ba638b246389ad3a26d,21
ad661a8d347c1c0ff1b9264cf0f8c89de7057a69,15
d01a053d4f3ef9d791be2d5717de305e515be002,15
785233a6fe47009e8b92db72e778f7932db978cd,15
0bc43314c1216a88d0e281e7ed66244c47c57c56,15
b893471b95285cc2364e3b2b8f6220ac6dc362a4,15
86e2bd0781261b5b0192bdd2c5285e0982daf8c2,9
f7e0a4a0212424edd1765d1abe66772af069dafb,23
3381e41abe04ae99f984f3d2d63f201e5ee6f808,15
47213feb954bef78d646da4f4ffe6a8156c7d3f5,16
62202d2acd00b43415ce9ed45e1c37f42d6ef616,10
5ce60be9d55c62b72262680249ad933850aaa064,17
08113862c5dda6dfb0562d84db8db8f5f41bfa4a,19
70594bcaff1d553cbd35312bb63a33bcba0680d3,15
30fce9d42c5675e9cae0db0401181f84a73a293b,13
2cf575115748e9865daaa369507019141573b86c,18
abf07558021a0ecc50c265dcbdc5f2f99fdbeb35,17
f05101e28403494b81704029cc50e66703c34151,18
3112bc302f32a74c827d672ca84a80091b0700d4,12
f668f7bb87d3b0a0ad0642acdbf56d6e2fb18476,11
674886f560b2b1ca051b4cb6346a09a04a3cb628,13
13a039029ca7d7fca9862cfb792f7148c555f05f,12
3ecbdd79ee964d325b7ce8a1ca982935cc7d92f7,13
7d73baf10e435fcaa4927495afc185fb473c416b,16
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,16
0e8ff9c44058afbca9c9126a8feebe41cd682626,16
26eab98e3a0d403587cc915eaa8f7d4b7b894cef,15
4e442bb44280243f6e0e72d845fa8275d665ca84,16
00b5e3911a774af003b7d7291c147fc50bc21c32,10
2247ff9601374845012558ecf5963ebb7e1066c5,14
7e89c9cc80bc3fd2aab64f25dd816c6d14790988,16
daa69a5981c7c12e0af5922f0a07653446261b07,15
5def510d00f73b25db8ce44303df49050f99dfbc,16
0ee8f1e8ab53746ea9f735aa07e857a0c4e55656,15
2871865cc1468c2bd16a7ddb672080725831d45f,12
508be17bbc9079769ea99b780db9abcb4655399c,14
1014dffca96bf61b69f4446c3ab2d22786b49924,14
76390c0b54bf145f65532ffe1e7b24639f108247,12
badc9868ce38096c757f385891b8638324adaf63,13
9a92b8526cd13e092b5185a59c7ff0f68a1ad56e,13
6ae55beb2d28bd6cf36780b4c58da41854dc8248,15
d681042e60a3a1e92f4c891ce9dcffd672868e7f,25
932d4f89922e96fb1b89ba220d124db187ab7741,20
a793612b9e09795feb253aab9a738bd1f7280700,9
22fe7f3c8b3fa204c2406c3d15811b2581e1b7b5,3
3856d3f0a0826be3ccc6b160e740d5c7176df743,14
4cc3f6e7dbee9e3684884780af82822485c4c7c2,14
d40b05aee433424281114f921ad501940d2890db,14
886e924019e35dc28eabe7515f614ba4f6c63a2f,13
4e619852cad8b9b056d4239aff597124e901fe8a,13
037209cb3e585e59ead364b36d1f1b82a2fc8d54,11
ac73d23cd70908a48b647576c719875f58fc8e88,14
c4ad0b75c1f814d5ec5dd600183fb303f7241c33,13
ccf55ddf2238983ba9f6da9ba2bb61e0c0ac573b,13
3bf400edc1add6078a9bd935e3ae684b8bf8493f,19
abfdf35fa5df95853d0f1f9fe0c60f4a1ae8fdee,12
4ac67bf326c1494126161b18612bb62975246ab2,25
a4b0ee96fc87effd27a4c0af23835cce3647cc0c,12
3240f2526fa6b16f73fd445286641af7e16f2925,12
ca7ea939eaa9dad5f00c8a5e269f09681602bc98,16
bd64dc7abee36984e830c740588990739b71cc93,18
e3e137df87f35b4249133478b77c4222f8e530a8,19
702f27a8779fa77a2ea0a1b6cc6e1e4d678d4fbb,18
c312e43b03d1e18fd65908621a0ce885ae1c5fed,13
f2af9f0c583ce5d5e294b60ada9e14516f5e92ac,19
fef18a23d3b09025e0ddc3733334a4587c3af712,18
e646770cfbaf617eb9183d94ac5002f736218013,26
591b9f9795c6eaf782580327e82a70164a640d34,32
0daa8708dfcc5c0c3803ab2e41542dba134d71d0,16
e97823fb5a340dcdaca397f1c68fee7c907c831c,2
8a6bb5623e92f3d636969488a04a516cd0ae7f36,20
83b60fbeb00ef26b969060ecbe5443108e3193f8,16
b1dcd19c2f87a57e4c4b96aebeb4a226f10af636,16
12edac73ec454bfbdd634af474e140cca7522774,2
d75b89856ef29bbec6784cd6aa714eafe0eeb312,18
4d00e14ec8d1e83533a8aeb788437568b417ca88,3
66c5caf088a9aa2c9798ff8ed35013f71acaf753,12
567dc4bdbee04919c5d8b06a4df0498b3f078b6c,12
fd7b3c165f903c6c2b680bbbf7624ccea629538b,11
7254daa3f84a2b7780050da936304ea42db324ef,10
b861b4f0e45135e737e1ec2a514d3051157c3c7b,15
b5848b2f1f8b49502dbe5255128a70ca5c3abb06,10
6fe9ae88052b89dbf67468776a725b0dac57422a,10
496691bfd82374f1c1bfee8719309343c2fa878d,10
3c2419db66d156dae631715d5d42ef90e36ad7da,13
b53ead4b43c6c248b1a39f4a1cce7a0c4062285d,11
6f379134ae1807cd404ed6c9579707e5dc6a6df0,15
6b2bd2df127be522a18d044980e84a8b638f25b7,16
2c8892a206c9374b0cde6fce72299b0fe630f3a0,14
137aa57f9291b5f390de740266042587cfede7ce,15
02735ad7e6313515a846bc15bcc89cf254f8161f,15
4be9979b45ceadc50dc24607884d34613fead1f5,10
b6ae1d09c384b57115bb34ed94c90e256e4b66b9,17
e57007c00d577c8f66a5d93681058a528613645c,15
c93d3e1d7db2971a4e1e7e79d7bf933268cb970e,18
5e108a2e7b412871894509feb7350ea7c3f8a7fb,17
9caad351f30249cc72fb2840f87ad12fe660978f,12
14fbf3aa807d987e706939c41b7386b82889f3e6,14
19e1b02f754a9b7bc969eb17bd52cc36a85c4d74,25
9bcdc3e9f77f101a0d3031c341c9b4ea554d34de,17
dddfb600beb0511a4a2aa17f266b4cda264d6ba1,15
446843e14a7be6d921bd0076d65092829bed3216,16
5481dd326025de2da7d89089cb969759972e7a8c,22
992911d0fcd230497ee3fc50dcf49042b7372a47,3
d0595b7121f57f1f49fe7fdc384479dd73ad64f5,16
cd1d329dba95dae161317c123269c24282001a66,14
8251cd68f4db4bd56d88646e10d34ef4a1fdf90f,14
8526b85e269b87187008b502692406a5ab1bb907,11
2ed2771ca993f24ec6a9511f870d1612a58cfcf7,3
283f1bceb87883ba6c965750e9880ce3d67af089,11
20494851ef1727739970d2784a805aa928b742e5,12
cec72ce690353c90f3867191d7e657ba59ed2612,9
cb590b38af2827acb4dc5ab3919415d3cc75d88c,6
db586baee29fc90f79898e9a274cc1bd585b5f53,13
a67bdc013c9fd965abaca375b9b47554a115f40e,19
11fcc89fec70aae7eeda710e2bd26d93cb3c05c6,3
b745af3975a0bb3acddbc59ef85860d08221a010,12
d162732f76f7db7097b7be6acc75b6938c453902,12
d7e6e16ee2ea78d358ca0ed52163a63cc8f34743,4
90a73a4dee53129e33a552e49cb7835ecebb3a5f,18
fde66702c33d3888b682adc7e6c35dd21cb1e8da,19
0065a044e998559df5127a7494953fe863016dca,13
b09b95124bc27f39e27ecfed90ce40947bcbf663,4
ffa1c55e7f9d8808e4e440effe78e31aa89a4ec1,16
31ac0e5f3594a4517ba2be1735b1219cf85c715a,11
5499fa02b08b8546827a1a055c5af3f0245257d9,13
1261172afdae9a4b15dc9f691583261a1b020ccc,13
64573bb2e0bd2c7a7b1282b8a574a4796ae61609,13
41afb1d762d0f22ecc5a46bb4a548d290fdeae07,11
d5c4ab74ac0c40787bd7194c353746c558b32ec0,10
10dbea13f4da599af0032dbd77ac7ef9bf047b45,13
1ce02e03a870247293051654aeee75807c2276de,13
cd90f9ea24823be24133075130cc7cf899527620,12
af4872045bbe0e4f5058231c30a76a467d1b7b35,17
b4445543def1cc905f66334d42f250d5a637a01d,13
3e3a1388368e8e4421fed0b5222904d40a8805ce,14
002d7bf508ee59f23a04a9f21d02e9673dd38a71,16
d64f164b59721f05fa36df04b5d2af89b7af36a9,16
8e8de29c2b6a8f387a1a72eaaab433d9041ee26e,14
246addb226a9870bcde9413476f09d34d06bef83,15
9f5af267e8c143e16f8b20fddb02ada096ee9df8,10
083dd8ca0d298e3f9f9407f3b81a6fbfb11bc5f6,10
f8a7156259dcc1b3321086939234d80b6ab828c6,12
661008f8238acb71301b172a6aa9aaa8114d0c9c,16
469cf4d886f9a184168ba2d179899a600725d4c4,15
12d9a805a6df7afdccfac94a7061d369cc986efa,10
bbe4d51f7bbd50e9f878e5c884501856c5e6388c,11
77beca12bc1e957b864c6f128238c40f758e2f54,13
c82dc1fc6238b6f22797c678f10b64c9cd36ddcb,17
97998ffa369f30f3956ffef534f7387f4825b5ea,15
