cycle_id,time_end_end[sec]
fabe22ad4250319db5f5f125d27c8528093d29f0,18
9658a258478c651fd37cbb300ffcd7eba929a0c3,19
be1c5111c25b1ad7401d04e246417ed22bc7ce37,18
72af6b4741626fa0e5b41faf3f591c5650d8df1b,17
4ec828ecaeb0b704c0023be0ecd518f2db9c4575,18
960adeb400ae90168687172fb8202cd872639ea6,18
b33463dc694d6b33628af4a23c85afcbb6eb64b7,17
7aa76295c10a7b7da3b142f7c52b9dd3e2339e8c,18
316d61dfa5c70aa7bca3dffaf5486936f1b4192a,18
104b40953929ac7d672427008e111c6c721639ab,18
81d857976d0baa9b10dee944f886c012eaaf7360,3
231f378daf13afad3a93f501059bd2a065e71363,17
2c61aaa61a74551573a7946cbf5f35727d405a59,19
e745858e4942c5faa73af661b441e8c0d55d8b09,4
56ca99fbb46c2a9dd1de472de7e71a7e74b97c70,4
1d68e1d4a4600a287f947827acc046a784133cf0,4
6d048e6f082f99f2d0f7a1afc8c21e82d451d9c6,17
f50e85c11120b664ceea185e9932ec557b61c0c3,17
5d89c428925ab9e72032843c879bb30c0260bdba,54
2e8379b55611ce891b968c2daa3ada4f8952188b,53
cfeff18434fbe5075bbeed5b8dff2e974cf0980d,53
2127270f3d4e930d4db1cef7ef1d39baca6ce63f,18
a9cca21aac4e1712da67a54de7b7a9fcd50b2d85,20
8a583a2d0b57a3e48c18c88add79e2061c39fe19,36
f46d642f1c4893bcbb90dbd7aec867ab3cf0d62e,18
a32cb5b3d2179f55b1b23d372217c84ed20e7afc,27
6962d8b98a018e32a0ae0cb0bbd3ba9fab361b8c,26
62c8e6fe78529f410478d5830db32aa1ef7528da,18
ae548ab3347924d1047b38c44fa9725a746511bc,19
41d5cf52d24f954f7e2b2d2d26c786c1956c68f0,49
b4374368a133614347ca4583cc3f34c84cf538aa,21
fb0be4a4b561ddc3aa942f2929f734b0bdd9a035,18
611c3bb5af022eb9e2f485dbc3368065d369de54,19
40ab2ccf48eca2d8a019e3264187634af8590484,17
c5ca63fe3864a0fd7673641d08049741e94a0287,19
4701b96281124b9ccd6ecd35c3f16aa73345f315,21
7862d6028dafff8cd2b117b1cae0525ca655ba20,31
51880b788df7130a1b6871559709b852379fbd8f,20
0a61492fda0e82b0c01602e689f238051f9106ee,21
6228007aa81fb62e4c90e11d3a3efccf35f2df93,18
8cf2b128010edabf2e6afb2cf1063a2137f69385,3
fa201df06edefd329610d210d67caba6802b1211,16
c8731920f3defd9436b053b5121b0af4c537cbbd,52
071e63ed72e29d2394fa7db74af9a69ecd0614f0,16
778d3308d6a4ea84185a69e9af4f383d63a9e42a,14
d2ec76bd10f30c39ae5180ede1254908e76045f0,15
8f8655bb5bb50213227aeafcb2887975119577df,79
f108400a896828e785e61a51e10d17aea9dccdc2,114
170b6b90ed2a884219e24412d4081c0c0ba6275b,32
b2eda69ec3e25a5c8a407707eba93453460ae9d4,85
f5574bfe285edd79207fe8c30f53cb0af06e26bb,18
6a79d35d6654d895d0a4b73b3a9282ec9aaeeb06,19
cd05af1ecd80a40f5adfb7ff008e9a775cacfbb6,10
305e78a0aef8dc0cd267581ebc7a4a5f8316ee18,17
0a310d35804d6871c38aa7a410395ca5c24003da,15
466722afe5971f480b8f6a8b76e389cecce6237b,17
3debe7d6c50ec211d4bdbcc8beae169fab03e9bf,18
92e281c27e3b3b9a6bddf9aa6b3c0afbacd8f88f,22
8934b16fa5316c960ee36165da2cb4e0dbe7be42,19
dee0061e877debc6171c291a4929cb774c19e514,18
84a2239f1b3e7aa702bb202bde13d34ec1eb1814,66
115893bcdfea69fc628d3b990731799df9631a05,18
55fcc260b957329e5871c621e002712b109e5b89,13
601fea58c7402658d821bdbe754e08eb19c95e82,19
9232551ea4465bae318aff36e98afadda67aea9c,17
cb545743177696a1e3e60fc7642504b54167357d,61
d0be32b7832a71af72afb9a59fb57fcb19767967,15
a8fe0841074c04414620fc7ae56e36b1f97e1bc8,17
ceadf4e542187cae2b857c3fb3d17a6ae555c8b6,4
7d67410e944a745765768406e87c887db55c123a,17
c14e995dfc8b41b13f83dc7c1a4c1cba2808dec3,18
55f7368822b9781d186024524c7cd08adb3a2f59,17
f55035ac7fb451e85e3139c959a25f47f4ffd04a,19
9e9cb538b39eb709dcce991741cb063eeffa4865,52
517ecbf61c0243fae35433e91bf04e1355e73f92,56
f8630f70f9f0c8b41b81aa177077f66a191e8b65,35
1355d448bd7311cb827c3cc101a26bf2678d373a,17
c327179ea81b9d4ec0f433dec6224737ffeed5ae,17
ad466374e3172f019eb5b903dda4038dba333056,16
ae3aa1394f8916e8292eb54815ed296c5542ecf1,17
f7c57dba509651625cf5a6657fcd7eba9d8eb431,18
2bf6b9e7c5af4e76f49ae6d5ffecae115b8b0045,18
7c0645879e27b2038ff3b1a9d92dac80e0504ef6,17
e7a3d57b5e7fbaa59ce452308cf42341769b663d,17
83e98089e5d93e800d58ff6a33cce38b4684ebe8,14
d5375654e13f08a27955d1bd351ea5eb69515719,15
d328b7f1c3c7e597f4d0c5fa9adb01f8a5a1193a,17
9ddc4c45847d48ab4835c3cf38b307d7083886e9,22
a38f0e082fe095afbb09cef14e1e5d64e452667b,17
df6ae68ead603e39f827275b3055adf43c5f3145,19
52c2fb1e8bc606d8b51fde8eb67ac9fc888b8cfc,53
